inventory_id,film_id,store_id,last_update
1447,317,1,2020-12-23 07:13:03
1448,317,1,2020-12-23 07:13:03
1449,317,2,2020-12-23 07:13:03
1450,317,2,2020-12-23 07:13:03
1451,317,2,2020-12-23 07:13:03
1452,319,1,2020-12-23 07:13:03
1453,319,1,2020-12-23 07:13:03
1454,319,1,2020-12-23 07:13:03
1455,319,2,2020-12-23 07:13:03
1456,319,2,2020-12-23 07:13:03
1457,319,2,2020-12-23 07:13:03
1458,319,2,2020-12-23 07:13:03
1459,320,1,2020-12-23 07:13:03
1460,320,1,2020-12-23 07:13:03
1461,320,1,2020-12-23 07:13:03
1462,320,2,2020-12-23 07:13:03
1463,320,2,2020-12-23 07:13:03
1464,320,2,2020-12-23 07:13:03
1465,320,2,2020-12-23 07:13:03
1466,321,1,2020-12-23 07:13:03
1467,321,1,2020-12-23 07:13:03
1468,321,1,2020-12-23 07:13:03
1469,321,1,2020-12-23 07:13:03
1470,322,1,2020-12-23 07:13:03
1471,322,1,2020-12-23 07:13:03
1472,322,1,2020-12-23 07:13:03
1473,322,1,2020-12-23 07:13:03
1474,322,2,2020-12-23 07:13:03
1475,322,2,2020-12-23 07:13:03
1476,323,2,2020-12-23 07:13:03
1477,323,2,2020-12-23 07:13:03
1478,323,2,2020-12-23 07:13:03
1479,323,2,2020-12-23 07:13:03
1480,324,1,2020-12-23 07:13:03
1481,324,1,2020-12-23 07:13:03
1482,324,1,2020-12-23 07:13:03
1483,324,2,2020-12-23 07:13:03
1484,324,2,2020-12-23 07:13:03
1485,326,1,2020-12-23 07:13:04
1486,326,1,2020-12-23 07:13:04
1487,326,2,2020-12-23 07:13:04
1488,326,2,2020-12-23 07:13:04
1489,326,2,2020-12-23 07:13:04
1490,326,2,2020-12-23 07:13:04
1491,327,1,2020-12-23 07:13:04
1492,327,1,2020-12-23 07:13:04
1493,327,1,2020-12-23 07:13:04
1494,327,1,2020-12-23 07:13:04
1495,327,2,2020-12-23 07:13:04
1496,327,2,2020-12-23 07:13:04
1497,328,2,2020-12-23 07:13:04
1498,328,2,2020-12-23 07:13:04
1499,328,2,2020-12-23 07:13:04
1500,328,2,2020-12-23 07:13:04
1501,329,1,2020-12-23 07:13:04
1502,329,1,2020-12-23 07:13:04
1503,329,1,2020-12-23 07:13:04
1504,329,2,2020-12-23 07:13:04
1505,329,2,2020-12-23 07:13:04
1506,329,2,2020-12-23 07:13:04
1507,330,1,2020-12-23 07:13:04
1508,330,1,2020-12-23 07:13:04
1509,330,1,2020-12-23 07:13:04
1510,330,1,2020-12-23 07:13:04
1511,330,2,2020-12-23 07:13:04
1512,330,2,2020-12-23 07:13:04
1513,330,2,2020-12-23 07:13:04
1514,331,1,2020-12-23 07:13:04
1515,331,1,2020-12-23 07:13:04
1516,331,1,2020-12-23 07:13:04
1517,331,1,2020-12-23 07:13:04
1518,331,2,2020-12-23 07:13:04
1519,331,2,2020-12-23 07:13:04
1520,331,2,2020-12-23 07:13:04
1521,331,2,2020-12-23 07:13:04
1522,333,1,2020-12-23 07:13:04
1523,333,1,2020-12-23 07:13:04
1524,333,2,2020-12-23 07:13:04
1525,333,2,2020-12-23 07:13:04
1526,334,1,2020-12-23 07:13:04
1527,334,1,2020-12-23 07:13:04
1528,334,2,2020-12-23 07:13:04
1529,334,2,2020-12-23 07:13:04
1530,334,2,2020-12-23 07:13:04
1531,334,2,2020-12-23 07:13:04
1532,335,1,2020-12-23 07:13:04
1533,335,1,2020-12-23 07:13:04
1534,336,1,2020-12-23 07:13:04
1535,336,1,2020-12-23 07:13:04
1536,336,1,2020-12-23 07:13:04
1537,336,2,2020-12-23 07:13:04
1538,336,2,2020-12-23 07:13:04
1539,337,1,2020-12-23 07:13:04
1540,337,1,2020-12-23 07:13:04
1541,337,2,2020-12-23 07:13:04
1542,337,2,2020-12-23 07:13:04
1543,338,2,2020-12-23 07:13:04
1544,338,2,2020-12-23 07:13:04
1545,338,2,2020-12-23 07:13:04
1546,339,2,2020-12-23 07:13:04
1547,339,2,2020-12-23 07:13:04
1548,339,2,2020-12-23 07:13:04
1549,340,1,2020-12-23 07:13:04
1550,340,1,2020-12-23 07:13:04
1551,341,1,2020-12-23 07:13:04
1552,341,1,2020-12-23 07:13:04
1553,341,1,2020-12-23 07:13:04
1554,341,1,2020-12-23 07:13:04
1555,341,2,2020-12-23 07:13:04
1556,341,2,2020-12-23 07:13:04
1557,341,2,2020-12-23 07:13:04
1558,341,2,2020-12-23 07:13:04
1559,342,1,2020-12-23 07:13:04
1560,342,1,2020-12-23 07:13:04
1561,342,1,2020-12-23 07:13:04
1562,342,1,2020-12-23 07:13:04
1563,343,1,2020-12-23 07:13:05
1564,343,1,2020-12-23 07:13:05
1565,344,1,2020-12-23 07:13:05
1566,344,1,2020-12-23 07:13:05
1567,344,1,2020-12-23 07:13:05
1568,344,2,2020-12-23 07:13:05
1569,344,2,2020-12-23 07:13:05
1570,345,1,2020-12-23 07:13:05
1571,345,1,2020-12-23 07:13:05
1572,345,1,2020-12-23 07:13:05
1573,345,2,2020-12-23 07:13:05
1574,345,2,2020-12-23 07:13:05
1575,346,1,2020-12-23 07:13:05
1576,346,1,2020-12-23 07:13:05
1577,346,2,2020-12-23 07:13:05
1578,346,2,2020-12-23 07:13:05
1579,346,2,2020-12-23 07:13:05
1580,346,2,2020-12-23 07:13:05
1581,347,1,2020-12-23 07:13:05
1582,347,1,2020-12-23 07:13:05
1583,347,1,2020-12-23 07:13:05
1584,347,1,2020-12-23 07:13:05
1585,348,2,2020-12-23 07:13:05
1586,348,2,2020-12-23 07:13:05
1587,348,2,2020-12-23 07:13:05
1588,348,2,2020-12-23 07:13:05
1589,349,1,2020-12-23 07:13:05
1590,349,1,2020-12-23 07:13:05
1591,349,1,2020-12-23 07:13:05
1592,349,1,2020-12-23 07:13:05
1593,349,2,2020-12-23 07:13:05
1594,349,2,2020-12-23 07:13:05
1595,349,2,2020-12-23 07:13:05
1596,350,1,2020-12-23 07:13:05
1597,350,1,2020-12-23 07:13:05
1598,350,1,2020-12-23 07:13:05
1599,350,1,2020-12-23 07:13:05
1600,350,2,2020-12-23 07:13:05
1601,350,2,2020-12-23 07:13:05
1602,350,2,2020-12-23 07:13:05
1603,350,2,2020-12-23 07:13:05
1604,351,1,2020-12-23 07:13:05
1605,351,1,2020-12-23 07:13:05
1606,351,1,2020-12-23 07:13:05
1607,351,2,2020-12-23 07:13:05
1608,351,2,2020-12-23 07:13:05
1609,351,2,2020-12-23 07:13:05
1610,352,2,2020-12-23 07:13:05
1611,352,2,2020-12-23 07:13:05
1612,352,2,2020-12-23 07:13:05
1613,352,2,2020-12-23 07:13:05
1614,353,1,2020-12-23 07:13:05
1615,353,1,2020-12-23 07:13:05
1616,353,2,2020-12-23 07:13:05
1617,353,2,2020-12-23 07:13:05
1618,353,2,2020-12-23 07:13:05
1619,353,2,2020-12-23 07:13:05
1620,354,1,2020-12-23 07:13:05
1621,354,1,2020-12-23 07:13:05
1622,354,1,2020-12-23 07:13:05
1623,354,2,2020-12-23 07:13:05
1624,354,2,2020-12-23 07:13:05
1625,355,2,2020-12-23 07:13:05
1626,355,2,2020-12-23 07:13:05
1627,356,1,2020-12-23 07:13:05
1628,356,1,2020-12-23 07:13:05
1629,356,1,2020-12-23 07:13:05
1630,356,1,2020-12-23 07:13:05
1631,356,2,2020-12-23 07:13:05
1632,356,2,2020-12-23 07:13:05
1633,356,2,2020-12-23 07:13:05
1634,356,2,2020-12-23 07:13:05
1635,357,2,2020-12-23 07:13:05
1636,357,2,2020-12-23 07:13:05
1637,357,2,2020-12-23 07:13:05
1638,357,2,2020-12-23 07:13:05
1639,358,1,2020-12-23 07:13:05
1640,358,1,2020-12-23 07:13:05
1641,358,1,2020-12-23 07:13:05
1642,358,1,2020-12-23 07:13:05
1643,358,2,2020-12-23 07:13:05
1644,358,2,2020-12-23 07:13:05
1645,358,2,2020-12-23 07:13:05
1646,358,2,2020-12-23 07:13:05
1647,360,1,2020-12-23 07:13:05
1648,360,1,2020-12-23 07:13:06
1649,360,1,2020-12-23 07:13:06
1650,360,1,2020-12-23 07:13:06
1651,361,1,2020-12-23 07:13:06
1652,361,1,2020-12-23 07:13:06
1653,361,1,2020-12-23 07:13:06
1654,361,1,2020-12-23 07:13:06
1655,361,2,2020-12-23 07:13:06
1656,361,2,2020-12-23 07:13:06
1657,361,2,2020-12-23 07:13:06
1658,361,2,2020-12-23 07:13:06
1659,362,1,2020-12-23 07:13:06
1660,362,1,2020-12-23 07:13:06
1661,363,1,2020-12-23 07:13:06
1662,363,1,2020-12-23 07:13:06
1663,363,1,2020-12-23 07:13:06
1664,363,2,2020-12-23 07:13:06
1665,363,2,2020-12-23 07:13:06
1666,363,2,2020-12-23 07:13:06
1667,364,1,2020-12-23 07:13:06
1668,364,1,2020-12-23 07:13:06
1669,364,1,2020-12-23 07:13:06
1670,365,1,2020-12-23 07:13:06
1671,365,1,2020-12-23 07:13:06
1672,365,2,2020-12-23 07:13:06
1673,365,2,2020-12-23 07:13:06
1674,366,1,2020-12-23 07:13:06
1675,366,1,2020-12-23 07:13:06
1676,366,1,2020-12-23 07:13:06
1677,366,1,2020-12-23 07:13:06
1678,366,2,2020-12-23 07:13:06
1679,366,2,2020-12-23 07:13:06
1680,366,2,2020-12-23 07:13:06
1681,367,1,2020-12-23 07:13:06
1682,367,1,2020-12-23 07:13:06
1683,367,1,2020-12-23 07:13:06
1684,367,1,2020-12-23 07:13:06
1685,367,2,2020-12-23 07:13:06
1686,367,2,2020-12-23 07:13:06
1687,367,2,2020-12-23 07:13:06
1688,368,1,2020-12-23 07:13:06
1689,368,1,2020-12-23 07:13:06
1690,369,1,2020-12-23 07:13:06
1691,369,1,2020-12-23 07:13:06
1692,369,1,2020-12-23 07:13:06
1693,369,1,2020-12-23 07:13:06
1694,369,2,2020-12-23 07:13:06
1695,369,2,2020-12-23 07:13:06
1696,369,2,2020-12-23 07:13:06
1697,369,2,2020-12-23 07:13:06
1698,370,1,2020-12-23 07:13:06
1699,370,1,2020-12-23 07:13:06
1700,370,1,2020-12-23 07:13:06
1701,370,2,2020-12-23 07:13:06
1702,370,2,2020-12-23 07:13:06
1703,371,1,2020-12-23 07:13:06
1704,371,1,2020-12-23 07:13:06
1705,371,1,2020-12-23 07:13:06
1706,372,1,2020-12-23 07:13:06
1707,372,1,2020-12-23 07:13:06
1708,373,1,2020-12-23 07:13:06
1709,373,1,2020-12-23 07:13:06
1710,373,1,2020-12-23 07:13:06
1711,373,2,2020-12-23 07:13:06
1712,373,2,2020-12-23 07:13:06
1713,374,1,2020-12-23 07:13:06
1714,374,1,2020-12-23 07:13:06
1715,374,1,2020-12-23 07:13:06
1716,374,2,2020-12-23 07:13:06
1717,374,2,2020-12-23 07:13:06
1718,374,2,2020-12-23 07:13:06
1719,374,2,2020-12-23 07:13:07
1720,375,1,2020-12-23 07:13:07
1721,375,1,2020-12-23 07:13:07
1722,376,1,2020-12-23 07:13:07
1723,376,1,2020-12-23 07:13:07
1724,376,1,2020-12-23 07:13:07
1725,376,1,2020-12-23 07:13:07
1726,376,2,2020-12-23 07:13:07
1727,376,2,2020-12-23 07:13:07
1728,376,2,2020-12-23 07:13:07
1729,377,1,2020-12-23 07:13:07
1730,377,1,2020-12-23 07:13:07
1731,377,1,2020-12-23 07:13:07
1732,377,2,2020-12-23 07:13:07
1733,377,2,2020-12-23 07:13:07
1734,377,2,2020-12-23 07:13:07
1735,378,1,2020-12-23 07:13:07
1736,378,1,2020-12-23 07:13:07
1737,378,1,2020-12-23 07:13:07
1738,378,1,2020-12-23 07:13:07
1739,378,2,2020-12-23 07:13:07
1740,378,2,2020-12-23 07:13:07
1741,378,2,2020-12-23 07:13:07
1742,378,2,2020-12-23 07:13:07
1743,379,2,2020-12-23 07:13:07
1744,379,2,2020-12-23 07:13:07
1745,379,2,2020-12-23 07:13:07
1746,379,2,2020-12-23 07:13:07
1747,380,1,2020-12-23 07:13:07
1748,380,1,2020-12-23 07:13:07
1749,380,2,2020-12-23 07:13:07
1750,380,2,2020-12-23 07:13:07
1751,380,2,2020-12-23 07:13:07
1752,381,1,2020-12-23 07:13:07
1753,381,1,2020-12-23 07:13:07
1754,381,2,2020-12-23 07:13:07
1755,381,2,2020-12-23 07:13:07
1756,381,2,2020-12-23 07:13:07
1757,382,1,2020-12-23 07:13:07
1758,382,1,2020-12-23 07:13:07
1759,382,1,2020-12-23 07:13:07
1760,382,1,2020-12-23 07:13:07
1761,382,2,2020-12-23 07:13:07
1762,382,2,2020-12-23 07:13:07
1763,382,2,2020-12-23 07:13:07
1764,382,2,2020-12-23 07:13:07
1765,383,1,2020-12-23 07:13:07
1766,383,1,2020-12-23 07:13:07
1767,383,1,2020-12-23 07:13:07
1768,383,2,2020-12-23 07:13:07
1769,383,2,2020-12-23 07:13:07
1770,384,2,2020-12-23 07:13:07
1771,384,2,2020-12-23 07:13:07
1772,384,2,2020-12-23 07:13:07
1773,385,1,2020-12-23 07:13:07
1774,385,1,2020-12-23 07:13:07
1775,385,2,2020-12-23 07:13:07
1776,385,2,2020-12-23 07:13:07
1777,385,2,2020-12-23 07:13:07
1778,387,1,2020-12-23 07:13:07
1779,387,1,2020-12-23 07:13:07
1780,387,1,2020-12-23 07:13:07
1781,387,2,2020-12-23 07:13:07
1782,387,2,2020-12-23 07:13:07
1783,387,2,2020-12-23 07:13:07
1784,388,1,2020-12-23 07:13:07
1785,388,1,2020-12-23 07:13:07
1786,388,1,2020-12-23 07:13:07
1787,388,2,2020-12-23 07:13:07
1788,388,2,2020-12-23 07:13:07
1789,388,2,2020-12-23 07:13:07
1790,389,1,2020-12-23 07:13:07
1791,389,1,2020-12-23 07:13:07
1792,389,2,2020-12-23 07:13:07
1793,389,2,2020-12-23 07:13:07
1794,390,1,2020-12-23 07:13:07
1795,390,1,2020-12-23 07:13:07
1796,390,1,2020-12-23 07:13:07
1797,391,1,2020-12-23 07:13:07
1798,391,1,2020-12-23 07:13:07
1799,391,1,2020-12-23 07:13:08
1800,391,1,2020-12-23 07:13:08
1801,391,2,2020-12-23 07:13:08
1802,391,2,2020-12-23 07:13:08
1803,391,2,2020-12-23 07:13:08
1804,392,1,2020-12-23 07:13:08
1805,392,1,2020-12-23 07:13:08
1806,392,1,2020-12-23 07:13:08
1807,392,1,2020-12-23 07:13:08
1808,392,2,2020-12-23 07:13:08
1809,392,2,2020-12-23 07:13:08
1810,393,1,2020-12-23 07:13:08
1811,393,1,2020-12-23 07:13:08
1812,394,1,2020-12-23 07:13:08
1813,394,1,2020-12-23 07:13:08
1814,394,1,2020-12-23 07:13:08
1815,394,1,2020-12-23 07:13:08
1816,395,1,2020-12-23 07:13:08
1817,395,1,2020-12-23 07:13:08
1818,395,1,2020-12-23 07:13:08
1819,395,2,2020-12-23 07:13:08
1820,395,2,2020-12-23 07:13:08
1821,395,2,2020-12-23 07:13:08
1822,396,2,2020-12-23 07:13:08
1823,396,2,2020-12-23 07:13:08
1824,396,2,2020-12-23 07:13:08
1825,396,2,2020-12-23 07:13:08
1826,397,1,2020-12-23 07:13:08
1827,397,1,2020-12-23 07:13:08
1828,397,1,2020-12-23 07:13:08
1829,397,2,2020-12-23 07:13:08
1830,397,2,2020-12-23 07:13:08
1831,397,2,2020-12-23 07:13:08
1832,397,2,2020-12-23 07:13:08
1833,398,2,2020-12-23 07:13:08
1834,398,2,2020-12-23 07:13:08
1835,398,2,2020-12-23 07:13:08
1836,398,2,2020-12-23 07:13:08
1837,399,2,2020-12-23 07:13:08
1838,399,2,2020-12-23 07:13:08
1839,400,1,2020-12-23 07:13:08
1840,400,1,2020-12-23 07:13:08
1841,401,1,2020-12-23 07:13:08
1842,401,1,2020-12-23 07:13:08
1843,402,1,2020-12-23 07:13:08
1844,402,1,2020-12-23 07:13:08
1845,402,1,2020-12-23 07:13:08
1846,402,2,2020-12-23 07:13:08
1847,402,2,2020-12-23 07:13:08
1848,402,2,2020-12-23 07:13:08
1849,403,1,2020-12-23 07:13:08
1850,403,1,2020-12-23 07:13:08
1851,403,1,2020-12-23 07:13:08
1852,403,1,2020-12-23 07:13:08
1853,403,2,2020-12-23 07:13:08
1854,403,2,2020-12-23 07:13:08
1855,403,2,2020-12-23 07:13:08
1856,403,2,2020-12-23 07:13:08
1857,405,2,2020-12-23 07:13:08
1858,405,2,2020-12-23 07:13:08
1859,406,1,2020-12-23 07:13:08
1860,406,1,2020-12-23 07:13:08
1861,406,2,2020-12-23 07:13:08
1862,406,2,2020-12-23 07:13:08
1863,406,2,2020-12-23 07:13:08
1864,406,2,2020-12-23 07:13:08
1865,407,1,2020-12-23 07:13:08
1866,407,1,2020-12-23 07:13:08
1867,408,1,2020-12-23 07:13:08
1868,408,1,2020-12-23 07:13:08
1869,408,1,2020-12-23 07:13:08
1870,408,1,2020-12-23 07:13:08
1871,408,2,2020-12-23 07:13:08
1872,408,2,2020-12-23 07:13:08
1873,408,2,2020-12-23 07:13:08
1874,409,1,2020-12-23 07:13:08
1875,409,1,2020-12-23 07:13:08
1876,409,1,2020-12-23 07:13:09
1877,409,1,2020-12-23 07:13:09
1878,409,2,2020-12-23 07:13:09
1879,409,2,2020-12-23 07:13:09
1880,409,2,2020-12-23 07:13:09
1881,410,1,2020-12-23 07:13:09
1882,410,1,2020-12-23 07:13:09
1883,410,1,2020-12-23 07:13:09
1884,410,2,2020-12-23 07:13:09
1885,410,2,2020-12-23 07:13:09
1886,411,1,2020-12-23 07:13:09
1887,411,1,2020-12-23 07:13:09
1888,412,1,2020-12-23 07:13:09
1889,412,1,2020-12-23 07:13:09
1890,412,1,2020-12-23 07:13:09
1891,412,1,2020-12-23 07:13:09
1892,412,2,2020-12-23 07:13:09
1893,412,2,2020-12-23 07:13:09
1894,412,2,2020-12-23 07:13:09
1895,412,2,2020-12-23 07:13:09
1896,413,1,2020-12-23 07:13:09
1897,413,1,2020-12-23 07:13:09
1898,413,1,2020-12-23 07:13:09
1899,414,1,2020-12-23 07:13:09
1900,414,1,2020-12-23 07:13:09
1901,414,1,2020-12-23 07:13:09
1902,414,2,2020-12-23 07:13:09
1903,414,2,2020-12-23 07:13:09
1904,414,2,2020-12-23 07:13:09
1905,415,1,2020-12-23 07:13:09
1906,415,1,2020-12-23 07:13:09
1907,415,1,2020-12-23 07:13:09
1908,415,2,2020-12-23 07:13:09
1909,415,2,2020-12-23 07:13:09
1910,415,2,2020-12-23 07:13:09
1911,416,1,2020-12-23 07:13:09
1912,416,1,2020-12-23 07:13:09
1913,416,2,2020-12-23 07:13:09
1914,416,2,2020-12-23 07:13:09
1915,416,2,2020-12-23 07:13:09
1916,416,2,2020-12-23 07:13:09
1917,417,1,2020-12-23 07:13:09
1918,417,1,2020-12-23 07:13:09
1919,417,1,2020-12-23 07:13:09
1920,417,1,2020-12-23 07:13:09
1921,417,2,2020-12-23 07:13:09
1922,417,2,2020-12-23 07:13:09
1923,418,1,2020-12-23 07:13:09
1924,418,1,2020-12-23 07:13:09
1925,418,1,2020-12-23 07:13:09
1926,418,1,2020-12-23 07:13:09
1927,418,2,2020-12-23 07:13:09
1928,418,2,2020-12-23 07:13:09
1929,418,2,2020-12-23 07:13:09
1930,418,2,2020-12-23 07:13:09
1931,420,1,2020-12-23 07:13:09
1932,420,1,2020-12-23 07:13:09
1933,420,2,2020-12-23 07:13:09
1934,420,2,2020-12-23 07:13:09
1935,420,2,2020-12-23 07:13:09
1936,421,2,2020-12-23 07:13:09
1937,421,2,2020-12-23 07:13:09
1938,421,2,2020-12-23 07:13:09
1939,421,2,2020-12-23 07:13:09
1940,422,2,2020-12-23 07:13:09
1941,422,2,2020-12-23 07:13:09
1942,423,1,2020-12-23 07:13:09
1943,423,1,2020-12-23 07:13:09
1944,423,2,2020-12-23 07:13:09
1945,423,2,2020-12-23 07:13:09
1946,424,1,2020-12-23 07:13:09
1947,424,1,2020-12-23 07:13:09
1948,424,1,2020-12-23 07:13:09
1949,424,2,2020-12-23 07:13:09
1950,424,2,2020-12-23 07:13:09
1951,425,2,2020-12-23 07:13:09
1952,425,2,2020-12-23 07:13:09
1953,426,2,2020-12-23 07:13:09
1954,426,2,2020-12-23 07:13:09
1955,426,2,2020-12-23 07:13:09
1956,427,1,2020-12-23 07:13:09
1957,427,1,2020-12-23 07:13:09
1958,427,1,2020-12-23 07:13:09
1959,427,1,2020-12-23 07:13:09
1960,428,1,2020-12-23 07:13:09
1961,428,1,2020-12-23 07:13:10
1962,428,1,2020-12-23 07:13:10
1963,428,1,2020-12-23 07:13:10
1964,428,2,2020-12-23 07:13:10
1965,428,2,2020-12-23 07:13:10
1966,429,1,2020-12-23 07:13:10
1967,429,1,2020-12-23 07:13:10
1968,429,2,2020-12-23 07:13:10
1969,429,2,2020-12-23 07:13:10
1970,429,2,2020-12-23 07:13:10
1971,429,2,2020-12-23 07:13:10
1972,430,2,2020-12-23 07:13:10
1973,430,2,2020-12-23 07:13:10
1974,430,2,2020-12-23 07:13:10
1975,430,2,2020-12-23 07:13:10
1976,431,2,2020-12-23 07:13:10
1977,431,2,2020-12-23 07:13:10
1978,431,2,2020-12-23 07:13:10
1979,432,1,2020-12-23 07:13:10
1980,432,1,2020-12-23 07:13:10
1981,432,1,2020-12-23 07:13:10
1982,432,2,2020-12-23 07:13:10
1983,432,2,2020-12-23 07:13:10
1984,433,1,2020-12-23 07:13:10
1985,433,1,2020-12-23 07:13:10
1986,433,1,2020-12-23 07:13:10
1987,433,1,2020-12-23 07:13:10
1988,433,2,2020-12-23 07:13:10
1989,433,2,2020-12-23 07:13:10
1990,434,1,2020-12-23 07:13:10
1991,434,1,2020-12-23 07:13:10
1992,434,1,2020-12-23 07:13:10
1993,434,1,2020-12-23 07:13:10
1994,434,2,2020-12-23 07:13:10
1995,434,2,2020-12-23 07:13:10
1996,434,2,2020-12-23 07:13:10
1997,434,2,2020-12-23 07:13:10
1998,435,1,2020-12-23 07:13:10
1999,435,1,2020-12-23 07:13:10
2000,436,1,2020-12-23 07:13:10
2001,436,1,2020-12-23 07:13:10
2002,436,1,2020-12-23 07:13:10
2003,436,2,2020-12-23 07:13:10
2004,436,2,2020-12-23 07:13:10
2005,436,2,2020-12-23 07:13:10
2006,437,1,2020-12-23 07:13:10
2007,437,1,2020-12-23 07:13:10
2008,437,2,2020-12-23 07:13:10
2009,437,2,2020-12-23 07:13:10
2010,437,2,2020-12-23 07:13:10
2011,437,2,2020-12-23 07:13:10
2012,438,1,2020-12-23 07:13:10
2013,438,1,2020-12-23 07:13:10
2014,438,2,2020-12-23 07:13:10
2015,438,2,2020-12-23 07:13:10
2016,438,2,2020-12-23 07:13:10
2017,439,1,2020-12-23 07:13:10
2018,439,1,2020-12-23 07:13:10
2019,439,1,2020-12-23 07:13:10
2020,439,1,2020-12-23 07:13:10
2021,439,2,2020-12-23 07:13:10
2022,439,2,2020-12-23 07:13:10
2023,440,1,2020-12-23 07:13:10
2024,440,1,2020-12-23 07:13:10
2025,440,2,2020-12-23 07:13:10
2026,440,2,2020-12-23 07:13:10
2027,441,1,2020-12-23 07:13:10
2028,441,1,2020-12-23 07:13:10
2029,442,1,2020-12-23 07:13:10
2030,442,1,2020-12-23 07:13:10
2031,442,1,2020-12-23 07:13:10
2032,443,1,2020-12-23 07:13:10
2033,443,1,2020-12-23 07:13:10
2034,443,1,2020-12-23 07:13:10
2035,443,2,2020-12-23 07:13:10
2036,443,2,2020-12-23 07:13:10
2037,443,2,2020-12-23 07:13:10
2038,443,2,2020-12-23 07:13:11
2039,444,1,2020-12-23 07:13:11
2040,444,1,2020-12-23 07:13:11
2041,444,1,2020-12-23 07:13:11
2042,444,1,2020-12-23 07:13:11
2043,444,2,2020-12-23 07:13:11
2044,444,2,2020-12-23 07:13:11
2045,444,2,2020-12-23 07:13:11
2046,444,2,2020-12-23 07:13:11
2047,445,1,2020-12-23 07:13:11
2048,445,1,2020-12-23 07:13:11
2049,445,1,2020-12-23 07:13:11
2050,445,2,2020-12-23 07:13:11
2051,445,2,2020-12-23 07:13:11
2052,445,2,2020-12-23 07:13:11
2053,446,1,2020-12-23 07:13:11
2054,446,1,2020-12-23 07:13:11
2055,446,2,2020-12-23 07:13:11
2056,446,2,2020-12-23 07:13:11
2057,447,1,2020-12-23 07:13:11
2058,447,1,2020-12-23 07:13:11
2059,447,1,2020-12-23 07:13:11
2060,447,1,2020-12-23 07:13:11
2061,447,2,2020-12-23 07:13:11
2062,447,2,2020-12-23 07:13:11
2063,447,2,2020-12-23 07:13:11
2064,448,1,2020-12-23 07:13:11
2065,448,1,2020-12-23 07:13:11
2066,448,2,2020-12-23 07:13:11
2067,448,2,2020-12-23 07:13:11
2068,448,2,2020-12-23 07:13:11
2069,449,2,2020-12-23 07:13:11
2070,449,2,2020-12-23 07:13:11
2071,449,2,2020-12-23 07:13:11
2072,449,2,2020-12-23 07:13:11
2073,450,1,2020-12-23 07:13:11
2074,450,1,2020-12-23 07:13:11
2075,450,1,2020-12-23 07:13:11
2076,450,2,2020-12-23 07:13:11
2077,450,2,2020-12-23 07:13:11
2078,450,2,2020-12-23 07:13:11
2079,450,2,2020-12-23 07:13:11
2080,451,1,2020-12-23 07:13:11
2081,451,1,2020-12-23 07:13:11
2082,451,2,2020-12-23 07:13:11
2083,451,2,2020-12-23 07:13:11
2084,451,2,2020-12-23 07:13:11
2085,452,2,2020-12-23 07:13:11
2086,452,2,2020-12-23 07:13:11
2087,452,2,2020-12-23 07:13:11
2088,452,2,2020-12-23 07:13:11
2089,453,1,2020-12-23 07:13:11
2090,453,1,2020-12-23 07:13:11
2091,453,1,2020-12-23 07:13:11
2092,453,2,2020-12-23 07:13:11
2093,453,2,2020-12-23 07:13:11
2094,454,1,2020-12-23 07:13:11
2095,454,1,2020-12-23 07:13:11
2096,455,1,2020-12-23 07:13:11
2097,455,1,2020-12-23 07:13:11
2098,455,1,2020-12-23 07:13:11
2099,455,1,2020-12-23 07:13:11
2100,456,1,2020-12-23 07:13:11
2101,456,1,2020-12-23 07:13:11
2102,456,2,2020-12-23 07:13:11
2103,456,2,2020-12-23 07:13:11
2104,456,2,2020-12-23 07:13:11
2105,456,2,2020-12-23 07:13:11
2106,457,1,2020-12-23 07:13:11
2107,457,1,2020-12-23 07:13:11
2108,457,2,2020-12-23 07:13:11
2109,457,2,2020-12-23 07:13:11
2110,457,2,2020-12-23 07:13:11
2111,457,2,2020-12-23 07:13:11
2112,458,1,2020-12-23 07:13:11
2113,458,1,2020-12-23 07:13:11
2114,458,2,2020-12-23 07:13:11
2115,458,2,2020-12-23 07:13:11
2116,458,2,2020-12-23 07:13:11
2117,458,2,2020-12-23 07:13:12
2118,459,2,2020-12-23 07:13:12
2119,459,2,2020-12-23 07:13:12
2120,460,1,2020-12-23 07:13:12
2121,460,1,2020-12-23 07:13:12
2122,460,1,2020-12-23 07:13:12
2123,460,1,2020-12-23 07:13:12
2124,460,2,2020-12-23 07:13:12
2125,460,2,2020-12-23 07:13:12
2126,460,2,2020-12-23 07:13:12
2127,460,2,2020-12-23 07:13:12
2128,461,1,2020-12-23 07:13:12
2129,461,1,2020-12-23 07:13:12
2130,461,2,2020-12-23 07:13:12
2131,461,2,2020-12-23 07:13:12
2132,461,2,2020-12-23 07:13:12
2133,461,2,2020-12-23 07:13:12
2134,462,1,2020-12-23 07:13:12
2135,462,1,2020-12-23 07:13:12
2136,462,2,2020-12-23 07:13:12
2137,462,2,2020-12-23 07:13:12
2138,462,2,2020-12-23 07:13:12
2139,463,1,2020-12-23 07:13:12
2140,463,1,2020-12-23 07:13:12
2141,463,1,2020-12-23 07:13:12
2142,463,2,2020-12-23 07:13:12
2143,463,2,2020-12-23 07:13:12
2144,464,1,2020-12-23 07:13:12
2145,464,1,2020-12-23 07:13:12
